date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower
2020-07-28,94.37,94.55,93.25,93.25,103625600,42.76317885434665,1.7430556467859333,2.562591662142989,-0.8195360153570559,94.8055,99.44365514594894,90.16734485405105
2020-07-29,93.75,95.23,93.71,95.04,90329256,52.013905001410315,1.6401860525579508,2.3781105402259817,-0.7379244876680309,94.99749999999999,99.31398919231431,90.68101080768567
2020-07-30,94.19,96.3,93.77,96.19,158130020,57.1480024377022,1.6326365294157057,2.2290157380639264,-0.5963792086482207,95.2555,99.17178435610754,91.33921564389246
2020-07-31,102.88,106.42,100.83,106.26,374336800,79.40804066912709,2.411420959667055,2.265496782384552,0.14592417728250284,96.017,101.90183546252997,90.13216453747002
2020-08-03,108.2,111.64,107.89,108.94,308151388,82.24092254540963,3.2078882943691838,2.4539750847814785,0.7539132095877052,96.791,104.9083340191805,88.6736659808195
2020-08-04,109.13,110.79,108.39,109.67,173071600,82.97696645248533,3.8535776501116743,2.7338955978475177,1.1196820522641566,97.61600000000001,107.37226416853878,87.85973583146125
2020-08-05,109.38,110.39,108.9,110.06,121991952,83.40105206318898,4.346655320278998,3.0564475423338138,1.2902077779451844,98.352,109.506100685634,87.19789931436601
2020-08-06,110.41,114.41,109.8,113.9,202428900,87.06268797476052,4.989759986988133,3.443110031264678,1.5466499557234554,99.263,112.31325605717728,86.21274394282273
2020-08-07,113.21,113.68,110.29,111.11,198045612,73.47474886534042,5.214189455355822,3.7973259160829067,1.416863539272915,100.02250000000001,113.98943520237587,86.05556479762414
2020-08-10,112.6,113.78,110.0,112.73,212403600,75.98576233862349,5.45983431569681,4.129827596005688,1.3300067196911218,100.885,115.77106342222564,85.99893657777437
2020-08-11,111.97,112.48,109.11,109.38,187902400,61.98494320080748,5.3228343137907785,4.3684289395627065,0.954405374228072,101.501,116.73614620868463,86.26585379131538
2020-08-12,110.5,113.28,110.3,113.01,165944820,69.10281096218736,5.444411699034887,4.583625491457143,0.8607862075777444,102.26500000000001,118.21943314073249,86.31056685926754
2020-08-13,114.43,116.04,113.93,115.01,210082064,72.38937288757438,5.637164217969328,4.794333236759581,0.8428309812097474,103.1895,119.86863726785643,86.51036273214356
2020-08-14,114.83,115.0,113.05,114.91,165565208,71.94784458406552,5.715962753112052,4.978659140030075,0.737303613081977,104.1185,121.25249977883301,86.98450022116698
2020-08-17,116.06,116.09,113.96,114.61,119561600,70.46020811200202,5.688628696564479,5.120653051336956,0.5679756452275226,104.931,122.45202123916168,87.40997876083831
2020-08-18,114.35,116.0,114.01,115.56,105633600,72.53515257694363,5.678168923525035,5.232156225774572,0.44601269775046326,105.859,123.57628611747346,88.14171388252653
2020-08-19,115.98,117.16,115.61,115.71,145538008,72.8821844064575,5.617231278852827,5.309171236390224,0.30806004246260343,106.78099999999999,124.53549642084764,89.02650357915235
2020-08-20,115.75,118.39,115.73,118.28,126907200,78.30217060088148,5.710488323296502,5.38943465377148,0.3210536695250221,108.05249999999998,125.23955250135131,90.86544749864865
2020-08-21,119.26,124.87,119.25,124.37,338054800,85.96955228346623,6.204288135059528,5.5524053500290895,0.6518827850304385,109.64000000000001,126.68990075600064,92.59009924399939
2020-08-24,128.7,128.79,123.94,125.86,345937768,87.2422406681124,6.639324590029901,5.769789198029252,0.8695353920006488,111.1925,128.21122142516484,94.17377857483515
2020-08-25,124.7,125.18,123.05,124.83,211495788,81.35598753152138,6.822338056573301,5.980298969738063,0.8420390868352383,112.77150000000002,128.59924682239014,96.94375317760989
2020-08-26,126.18,126.99,125.08,126.52,163022400,83.46773450941555,7.022792048234663,6.188797585437383,0.8339944627972802,114.34550000000002,128.9636148975472,99.72738510245283
2020-08-27,127.14,127.49,123.83,125.01,155552400,74.74014013171993,6.97935523773306,6.346909115896519,0.6324461218365407,115.7865,128.415654699387,103.157345300613
2020-08-28,126.01,126.44,124.58,124.81,187630000,73.56457788479094,6.849832320813206,6.447493756879857,0.4023385639333492,116.71399999999998,129.12000940970464,104.30799059029535
2020-08-31,127.58,131.0,126.0,129.04,225702700,80.89705024244776,7.007729382248499,6.559540881953586,0.4481885002949131,117.71899999999998,130.7158642371918,104.72213576280816
2020-09-01,132.76,134.8,130.53,134.18,152470142,86.24595871794862,7.4616062322932635,6.739953952021522,0.7216522802717416,118.94450000000002,133.29722866043235,104.59177133956769
2020-09-02,137.59,137.98,127.0,131.4,200119000,73.41701147716307,7.510408821561455,6.894044925929509,0.6163638956319462,120.01149999999998,134.75091550651447,105.2720844934855
2020-09-03,126.91,128.84,120.5,120.88,257599640,44.5089703800424,6.623853484702494,6.840006637684107,-0.21615315298161342,120.3605,134.81847609043447,105.90252390956553
2020-09-04,120.07,123.7,110.89,120.96,332607200,44.70003004448437,5.860155104146855,6.6440363309766575,-0.7838812268298021,120.853,134.63967258814205,107.06632741185794
2020-09-08,113.95,118.99,112.68,112.82,231366600,31.832413301706083,4.5456887934078765,6.224366823462902,-1.6786780300550257,120.8575,134.63306322279635,107.08193677720367
2020-09-09,117.26,119.14,115.26,117.32,176940500,42.40767100283449,3.823007908431066,5.744095040456536,-1.9210871320254697,121.25449999999998,134.06089556504548,108.44810443495449
2020-09-10,120.36,120.5,112.5,113.49,182274400,36.80098034600937,2.907710828652313,5.176818198095692,-2.269107369443379,121.27850000000001,134.02148201075053,108.53551798924948
2020-09-11,114.57,115.23,110.0,112.0,180860325,34.73931207004519,2.0386010273595616,4.549174763948466,-2.5105737365889045,121.128,134.24821758484515,108.00778241515485
2020-09-14,114.72,115.93,112.8,115.36,140150100,43.04193880824057,1.6024768123596829,3.95983517363071,-2.357358361271027,121.15050000000001,134.22729097123064,108.07370902876937
2020-09-15,118.33,118.83,113.61,115.54,184642039,43.486363575874144,1.2568811816634025,3.419244375237249,-2.1623631935738463,121.197,134.18215768098315,108.21184231901685
2020-09-16,115.23,116.0,112.04,112.13,155026675,37.15010512004747,0.6997691498453662,2.8753493301588726,-2.1755801803135064,121.0255,134.40863545985536,107.64236454014464
2020-09-17,109.72,112.2,108.71,110.34,178011000,34.13739894550103,0.11251876423469298,2.322783216974037,-2.210264452739344,120.75699999999999,134.78890364847177,106.72509635152821
2020-09-18,110.4,110.88,106.09,106.84,287104900,28.857574564187715,-0.6280622360498569,1.7326141263692583,-2.360676362419115,120.18500000000002,135.51472138999054,104.8552786100095
2020-09-21,104.54,110.19,103.1,110.08,195713815,38.94409943344012,-0.9426705726140909,1.1975571865725887,-2.1402277591866796,119.47049999999999,135.30276748397733,103.63823251602264
2020-09-22,112.68,112.86,109.16,111.81,183055400,43.848887652427265,-1.040410202997876,0.7499637086584958,-1.7903739116563717,118.768,134.6532842858446,102.88271571415541
2020-09-23,111.62,112.11,106.77,107.12,150718700,35.0430744876403,-1.4792613640906183,0.304118694108673,-1.7833800581992914,117.88249999999998,134.31015047108062,101.45484952891934
2020-09-24,105.17,110.25,105.0,108.22,167743349,38.39134371783052,-1.7184836542448778,-0.10040177556203717,-1.6180818786828406,116.9675,133.40804407474644,100.52695592525356
2020-09-25,108.43,112.44,107.67,112.28,149981441,49.48126855208502,-1.562450022266077,-0.3928114249028452,-1.169638597363232,116.33099999999999,132.44292941499188,100.2190705850081
2020-09-28,115.01,115.32,112.78,114.96,137672403,55.572380442661405,-1.2086065781543027,-0.5559704555531367,-0.652636122601166,115.8385,131.45366034600912,100.22333965399088
2020-09-29,114.55,115.31,113.57,114.09,100060526,53.171050973123634,-0.9870072236148246,-0.6421778091654744,-0.3448294144493502,115.09100000000001,129.42396076219157,100.75803923780843
2020-09-30,113.79,117.26,113.62,115.81,142675200,57.37285768446868,-0.664933572923033,-0.6467289619169861,-0.018204611006046867,114.17249999999999,125.36520979841681,102.97979020158316
2020-10-01,117.64,117.72,115.83,116.79,116120440,59.74730303586721,-0.3268424383591082,-0.5827516572054107,0.25590921884630247,113.44200000000001,121.31542659302713,105.56857340697289
2020-10-02,112.89,115.37,112.22,113.02,144712000,47.90316742003945,-0.3589722624089262,-0.5379957782461138,0.17902351583718756,113.049,120.10101397138641,105.9969860286136
2020-10-05,113.91,116.65,113.55,116.5,106243839,56.985298733155204,-0.10244751187920542,-0.4508861249727321,0.3484386130935267,112.826,119.05923317303878,106.59276682696121
2020-10-06,115.7,116.12,112.25,113.16,161498212,47.76399670956715,-0.1667378354028699,-0.3940564670587597,0.22731863165588978,112.84299999999999,119.07801859196125,106.60798140803873
2020-10-07,114.62,115.55,114.13,115.08,96849000,52.827182903430284,-0.06204520756070053,-0.3276542151591479,0.26560900759844736,112.73100000000002,118.70230295223463,106.75969704776541
2020-10-08,116.25,116.4,114.59,114.97,83477200,52.4908441746657,0.011911070179593253,-0.2597411580913997,0.27165222827099295,112.80499999999999,118.85210805174432,106.75789194825566
2020-10-09,115.28,117.0,114.92,116.97,100506900,58.08885995354002,0.2292624436777686,-0.16194043773756603,0.39120288141533466,113.05350000000001,119.3640568192053,106.74294318079473
2020-10-12,120.06,125.18,119.28,124.4,240226800,72.15361887199305,0.9896458566045254,0.06837682113085228,0.9212690354736731,113.50549999999998,121.56445245902587,105.4465475409741
2020-10-13,125.27,125.39,119.65,121.1,262330500,61.565615384826046,1.3108619680815536,0.31687385052099254,0.9939881175605612,113.7835,122.49511904101567,105.07188095898434
2020-10-14,121.0,123.03,119.62,121.19,151062308,61.74228078817674,1.554767901938689,0.5644526608045319,0.9903152411341571,114.2365,123.51019176473781,104.9628082352622
2020-10-15,118.72,121.2,118.15,120.71,112559219,60.043854223006406,1.6898535435425686,0.7895328373521393,0.9003207061904293,114.755,124.26790646825046,105.24209353174953
2020-10-16,121.28,121.55,118.81,119.02,115393808,54.00828961270922,1.6416174673798736,0.9599497633576861,0.6816677040221875,115.36399999999999,124.28444936323851,106.44355063676147
2020-10-19,119.96,120.42,115.66,115.98,120639337,44.685413585692864,1.342610655943247,1.0364819418747984,0.30612871406844855,115.65899999999999,124.22695473967093,107.09104526032905
2020-10-20,116.2,118.98,115.63,117.51,124423728,49.725131014872936,1.2150969358040697,1.0722049406606526,0.1428919951434171,115.944,124.3505598446124,107.5374401553876
2020-10-21,116.67,118.71,116.45,116.87,89946000,47.63058972626969,1.0502916344322983,1.0678222794149819,-0.01753064498268353,116.4315,123.74299138793083,109.12000861206917
2020-10-22,117.45,118.04,114.59,115.75,101988000,43.896943008241784,0.819856807039244,1.0182291849398344,-0.19837237790059037,116.80799999999999,123.03401874986587,110.58198125013412
2020-10-23,116.39,116.55,114.28,115.04,82572645,41.516508077882754,0.5733354259530756,0.9292504331424827,-0.35591500718940705,116.946,122.86417681740774,111.02782318259226
2020-10-26,114.01,116.55,112.88,115.05,111850700,41.56800275348483,0.37445587751285814,0.8182915220165579,-0.4438356445036997,116.9505,122.86245212216186,111.03854787783816
2020-10-27,115.49,117.28,114.54,116.6,92276800,49.51765540212144,0.33801798768064373,0.7222368151493751,-0.38421882746873137,117.076,122.83691147759005,111.31508852240994
2020-10-28,115.05,115.43,111.1,111.2,143937823,32.010910134355726,-0.12515150421275223,0.5527591512769496,-0.6779106554897019,116.84549999999999,123.16181963125739,110.52918036874259
2020-10-29,112.37,116.93,112.2,115.32,146129200,48.14904844369186,-0.15794638812680262,0.41061804339619923,-0.5685644315230018,116.772,123.12514294370551,110.4188570562945
2020-10-30,111.06,111.99,107.72,108.86,190573476,33.683972490907436,-0.6971680619839589,0.1890608223201676,-0.8862288843041265,116.56400000000001,123.662976649749,109.46502335025102
2020-11-02,109.11,110.68,107.32,108.77,122866900,33.5220817952376,-1.118869737376471,-0.07252528961916013,-1.046344447757311,116.17750000000001,124.08663096563562,108.2683690343644
2020-11-03,109.66,111.49,108.73,110.44,107624448,39.72450297486999,-1.3032927624005168,-0.3186787841754315,-0.9846139782250853,116.04150000000001,124.25672149491562,107.8262785050844
2020-11-04,114.14,115.59,112.35,114.95,138235500,53.301282711202546,-1.0731593174774758,-0.46957489083584036,-0.6035844266416355,116.035,124.25362967192265,107.81637032807734
2020-11-05,117.95,119.62,116.87,119.03,126387100,62.19091284852381,-0.5551555151306218,-0.48669101569479667,-0.06846449943582511,116.23800000000001,124.54594825516648,107.93005174483355
2020-11-06,118.32,119.2,116.13,118.69,114457922,61.07303360126578,-0.170108028788988,-0.423374418313635,0.253266389524647,116.32399999999998,124.6991899271471,107.94881007285287
2020-11-09,120.5,121.99,116.05,116.32,154515315,53.358822252519566,-0.05555392377731039,-0.3498103194063701,0.2942563956290597,115.92,123.3849637782459,108.4550362217541
2020-11-10,115.55,117.59,114.13,115.97,138023400,52.23456010885409,0.006909308625324684,-0.27846639380003113,0.2853757024253558,115.6635,122.72043022570887,108.60656977429113
2020-11-11,117.19,119.63,116.44,119.49,112295000,61.61885774426241,0.33656672080830674,-0.15545977087836357,0.49202649168667034,115.5785,122.3919025041977,108.76509749580231
2020-11-12,119.62,120.53,118.57,119.21,103350674,60.527408989193816,0.5686736195749234,-0.010633092787706189,0.5793067123626295,115.5035,122.10891492381717,108.89808507618284
2020-11-13,119.44,119.67,117.87,119.26,81688586,60.67094573286141,0.7480317468755402,0.1410998751449431,0.6069318717305972,115.5155,122.14862730879891,108.8823726912011
2020-11-16,118.92,120.99,118.15,120.3,91183018,63.82779389096194,0.9629928808361399,0.3054784762831825,0.6575144045529574,115.73150000000001,122.7011311916317,108.76186880836832
2020-11-17,119.55,120.67,118.96,119.39,74271000,59.0429864361801,1.047842853245882,0.4539513516757224,0.5938915015701597,115.82549999999999,122.94522345707753,108.70577654292245
2020-11-18,118.61,119.82,118.0,118.03,76322111,52.28417521734783,0.9938894942706611,0.5619389801947101,0.431950514075951,115.8835,123.05774127659043,108.70925872340956
2020-11-19,117.59,119.06,116.81,118.64,74113000,54.95292252264075,0.9889529367342789,0.647341771502624,0.3416111652316549,116.02799999999999,123.30657880864672,108.74942119135326
2020-11-20,118.64,118.77,117.29,117.34,73604300,48.30886643969303,0.87011144080995,0.6918957053640893,0.17821573544586067,116.143,123.42852739845794,108.85747260154206
2020-11-23,117.18,117.62,113.75,113.85,127959318,35.14604615109177,0.4886816483813732,0.6512528939675462,-0.16257124558617297,116.083,123.4259668462591,108.7400331537409
2020-11-24,113.91,115.85,112.59,115.17,113874218,42.03827682579966,0.28957076658254266,0.5789164684905455,-0.2893457019080028,116.0115,123.36111588684794,108.66188411315206
2020-11-25,115.55,116.75,115.17,116.03,76499234,46.3263016785918,0.19887624931472203,0.5029084246553808,-0.30403217534065874,116.253,123.24567917934608,109.26032082065392
2020-11-27,116.57,117.49,116.22,116.59,46691331,49.15262612942577,0.1702252600101417,0.436371791726333,-0.2661465317161913,116.31649999999999,123.29655964384087,109.33644035615912
2020-11-30,116.97,120.97,116.81,119.05,169410200,59.86486424837664,0.34207733095372816,0.41751289957181204,-0.07543556861808387,116.826,122.94940943902103,110.70259056097896
2020-12-01,121.01,123.47,120.01,122.72,128166803,70.54631408821288,0.7655844824798521,0.4871272161534201,0.27845726632643203,117.52349999999998,122.91777874306584,112.12922125693413
2020-12-02,122.02,123.37,120.89,123.08,89004200,71.40758667741757,1.1173854190603834,0.6131788567348128,0.5042065623255706,118.15549999999999,122.98799733846933,113.32300266153065
2020-12-03,123.52,123.78,122.21,122.94,78967630,70.48276637044663,1.369111105337879,0.7643653064554261,0.604745798882453,118.55499999999999,123.5885945093152,113.52140549068478
2020-12-04,122.6,122.86,121.52,122.25,78260421,65.64770997125484,1.4956869438135527,0.9106296339270515,0.5850573098865012,118.71599999999998,124.0126738321524,113.41932616784756
2020-12-07,122.31,124.57,122.25,123.75,86712000,70.690957741395,1.697469302233955,1.0679975675884323,0.6294717346455228,118.96900000000001,124.72400477845135,113.21399522154867
2020-12-08,124.37,124.98,123.09,124.38,82225512,72.63768306160118,1.886472924332736,1.231692638937293,0.654780285395443,119.372,125.46485897804254,113.27914102195746
2020-12-09,124.53,125.95,121.0,121.78,115089200,55.18369933906601,1.805647010884968,1.3464835133268283,0.4591634975581398,119.6625,125.62503169471863,113.69996830528136
2020-12-10,120.5,123.87,120.15,123.24,81312200,61.221165990746336,1.838211927575344,1.4448291961765314,0.3933827313988125,119.85,126.0218648550881,113.67813514491189
2020-12-11,122.43,122.76,120.55,122.41,86939800,56.25046120463792,1.7765666409074186,1.5111766851227089,0.2653899557847097,120.00999999999999,126.27718437577816,113.74281562422182
2020-12-14,122.6,123.35,121.54,121.78,79184500,52.51607686404938,1.657766867695699,1.540494721637307,0.11727214605839187,120.13600000000001,126.44091003316574,113.83108996683428
2020-12-15,124.34,127.9,124.13,127.88,157572262,72.737074400952,2.0324078787953965,1.6388773530689251,0.3935305257264714,120.51500000000001,127.70990024070402,113.32009975929601
2020-12-16,127.41,128.37,126.56,127.81,98208600,72.32923800104346,2.2971846495567547,1.7705388123664911,0.5266458371902636,120.936,128.80730538227627,113.06469461772376
2020-12-17,128.9,129.58,128.04,128.7,94359811,74.43234302048873,2.549449246027251,1.9263208990986431,0.623128346928608,121.4695,129.93541052708628,113.00358947291372
2020-12-18,128.96,129.1,126.12,126.66,192541500,61.97454571288286,2.555303852993859,2.0521174898776864,0.5031863631161726,121.87049999999999,130.52965390299698,113.21134609700299
2020-12-21,125.02,128.31,123.45,128.23,121251600,66.89485552688069,2.6560126891871363,2.1728965297395764,0.4831161594475599,122.41499999999999,131.24256090768827,113.58743909231171
2020-12-22,131.61,134.41,129.65,131.88,169351825,75.42494600671066,2.9958157638207723,2.3374803765558156,0.6583353872649567,123.31649999999999,132.1437384070408,114.4892615929592
2020-12-23,132.16,132.43,130.78,130.96,88223700,70.16679944417955,3.154512579971666,2.5008868172389858,0.65362576273268,124.106,132.6864193248042,115.5255806751958
2020-12-24,131.32,133.46,131.1,131.97,54930100,72.58753435192604,3.3234686316001643,2.6654031801112215,0.6580654514889428,124.90300000000002,133.28378780369283,116.52221219630721
2020-12-28,133.99,137.34,133.51,136.69,124486237,80.93096462964604,3.7944915366470013,2.8912208514183777,0.9032706852286236,125.90799999999999,134.89050369504957,116.92549630495041
2020-12-29,138.05,138.79,134.34,134.87,121047324,71.27861412832632,3.975099322234726,3.1079965455816474,0.8671027766530788,126.699,135.92170858718907,117.47629141281092
2020-12-30,135.58,135.99,133.4,133.72,96452124,65.57643895026646,3.9795629796355314,3.2823098323924245,0.6972531472431069,127.249,136.77944075857104,117.71855924142895
2020-12-31,134.08,134.74,131.72,132.69,99116600,60.568964434866885,3.855543759882508,3.3969566178904413,0.4585871419920666,127.7295,137.34358500723374,118.11541499276626
